regrind_pct,resin_temp_c,cooling_time_s,paint_viscosity,film_thickness_um,booth_humidity_pct,pre_paint_storage_hrs,num_handlings,container_type,part_protection,surface_defect
19.19,238.15,20.88,24.91,26.78,46.25,3.17,4,plastic_box,protected,0
11.91,238.19,21.94,23.37,25.13,41.42,0.88,4,plastic_box,protected,1
0.42,231.92,21.55,22.63,38.33,61.6,0.01,5,plastic_box,protected,0
22.62,235.15,24.5,26.57,27.0,46.95,1.33,2,metal_rack,protected,0
16.08,241.52,12.7,25.6,22.74,42.91,2.75,2,metal_rack,unprotected,1
20.04,234.07,14.98,21.59,36.36,41.26,0.0,6,metal_rack,protected,1
6.33,236.71,18.55,26.27,37.66,51.27,3.97,1,plastic_box,unprotected,1
10.88,242.43,16.66,27.61,30.54,42.77,1.61,1,metal_rack,protected,0
3.46,227.2,13.32,23.93,33.16,56.43,2.27,4,plastic_box,protected,0
12.59,235.6,19.1,26.39,39.81,44.34,0.91,1,metal_rack,protected,0
18.37,237.06,16.85,24.87,37.02,41.03,2.32,4,cardboard_pallet,protected,0
6.86,241.39,16.97,19.95,25.62,42.71,0.0,2,cardboard_pallet,unprotected,1
24.94,235.84,13.57,24.21,40.7,41.8,4.95,5,plastic_box,protected,0
8.31,237.91,17.53,26.09,26.7,47.02,0.53,2,cardboard_pallet,protected,0
17.38,237.5,15.06,24.32,36.87,52.41,3.49,3,metal_rack,unprotected,0
4.76,241.49,18.63,21.89,26.54,51.92,1.06,1,plastic_box,protected,0
15.16,240.78,23.22,25.81,24.03,53.05,2.26,4,plastic_box,unprotected,0
16.27,235.77,16.34,23.96,29.47,42.66,0.62,2,metal_rack,protected,1
0.0,226.98,18.05,24.87,31.25,71.08,3.73,3,metal_rack,unprotected,0
0.0,237.98,21.99,25.86,30.18,57.8,5.38,2,plastic_box,protected,0
0.0,229.48,17.18,22.9,27.22,70.02,1.73,5,plastic_box,protected,0
9.72,237.0,18.7,26.85,30.85,44.15,0.03,3,plastic_box,unprotected,0
11.05,233.43,16.81,27.11,31.98,44.53,0.0,3,metal_rack,unprotected,0
21.46,236.57,15.06,23.16,26.17,52.22,1.95,3,plastic_box,unprotected,0
15.84,226.1,19.83,24.3,31.56,66.18,0.75,2,plastic_box,protected,0
7.63,242.95,19.9,29.15,25.9,49.71,1.61,1,plastic_box,protected,1
24.63,231.56,16.58,26.72,21.78,51.71,4.2,1,metal_rack,protected,1
6.37,226.41,20.63,28.81,28.1,37.55,1.49,3,plastic_box,protected,0
4.3,238.2,10.98,26.33,28.09,54.3,2.3,7,plastic_box,protected,0
1.61,234.79,14.59,23.48,31.77,50.89,2.28,3,plastic_box,unprotected,1
14.52,226.07,23.59,21.35,33.7,41.31,8.64,3,plastic_box,protected,0
10.36,234.86,14.33,22.62,29.15,46.31,1.72,2,cardboard_pallet,protected,0
8.05,233.48,15.22,27.07,25.52,59.92,3.79,1,plastic_box,protected,0
0.0,243.05,20.02,24.32,24.54,35.34,4.07,3,plastic_box,protected,0
11.46,260.0,13.35,27.29,21.6,68.7,0.28,4,cardboard_pallet,unprotected,1
14.85,230.87,16.99,22.1,21.14,37.01,1.15,4,plastic_box,unprotected,0
0.41,238.45,13.75,26.23,35.75,57.18,0.75,3,plastic_box,unprotected,0
21.02,232.94,16.25,24.22,28.35,50.94,3.25,4,metal_rack,unprotected,1
13.12,231.11,19.43,27.79,28.32,52.71,2.72,3,metal_rack,unprotected,0
20.74,242.68,18.0,25.18,31.93,32.86,1.3,8,metal_rack,unprotected,0
8.25,235.61,13.42,24.46,33.71,45.79,0.0,5,metal_rack,unprotected,0
20.31,231.41,15.65,23.32,28.56,53.1,0.0,1,cardboard_pallet,unprotected,0
9.45,230.92,18.62,23.62,24.96,44.21,0.0,7,plastic_box,protected,0
16.58,225.64,23.81,25.73,28.94,47.11,2.3,3,plastic_box,protected,0
8.94,225.66,22.43,26.56,24.33,43.98,3.23,1,metal_rack,unprotected,0
0.0,240.55,21.45,26.56,37.05,50.61,1.26,4,metal_rack,protected,1
6.21,234.85,19.09,22.56,30.23,35.99,2.14,3,metal_rack,protected,0
27.51,231.69,18.03,24.88,33.03,47.86,0.63,5,metal_rack,protected,0
4.44,237.98,17.68,26.24,29.26,43.1,5.07,2,cardboard_pallet,protected,0
7.99,229.46,20.5,23.85,24.26,65.96,3.39,2,cardboard_pallet,unprotected,0
10.89,225.4,15.04,25.64,30.52,46.47,2.14,6,cardboard_pallet,protected,0
9.56,239.25,14.96,26.95,41.23,63.36,1.04,1,cardboard_pallet,protected,1
3.45,236.78,14.64,24.68,23.13,54.98,3.02,2,metal_rack,protected,0
0.0,231.14,27.64,26.07,29.58,60.78,1.18,3,cardboard_pallet,protected,0
13.55,234.49,10.76,23.39,28.47,42.92,22.69,5,cardboard_pallet,unprotected,1
29.45,229.11,16.41,19.98,32.18,52.89,10.62,5,metal_rack,protected,1
18.64,233.59,17.54,29.31,22.14,46.57,7.02,5,cardboard_pallet,protected,0
0.0,233.01,14.01,25.16,34.76,52.15,9.65,1,metal_rack,protected,1
9.08,246.34,15.99,20.85,40.08,57.27,9.06,4,metal_rack,protected,1
27.35,242.37,20.54,27.87,26.44,57.72,0.11,2,metal_rack,protected,1
0.0,237.8,14.73,26.31,24.68,43.04,1.3,5,cardboard_pallet,protected,0
4.64,229.0,17.01,26.99,28.34,36.06,0.03,4,plastic_box,protected,0
3.69,242.66,19.07,27.44,28.31,57.21,0.48,1,plastic_box,protected,0
12.86,224.33,18.78,28.31,33.97,60.75,5.32,3,cardboard_pallet,protected,0
5.64,229.07,14.5,24.85,30.65,58.62,7.75,2,cardboard_pallet,unprotected,0
5.38,241.52,16.08,19.72,25.77,40.98,0.44,2,cardboard_pallet,unprotected,1
13.82,237.22,16.87,23.4,38.94,64.1,6.85,2,metal_rack,unprotected,1
7.45,237.89,14.5,22.22,27.39,46.7,1.14,3,cardboard_pallet,unprotected,0
3.53,235.48,19.3,25.71,23.25,49.66,9.41,2,metal_rack,unprotected,1
9.68,237.86,17.44,25.18,37.05,68.04,11.31,1,metal_rack,protected,1
1.58,230.61,12.07,25.88,38.55,58.82,3.38,3,cardboard_pallet,unprotected,1
8.26,236.37,22.11,25.48,37.09,60.87,3.71,7,plastic_box,protected,1
1.26,236.47,15.11,25.38,24.64,47.26,3.49,2,cardboard_pallet,unprotected,0
1.05,232.2,22.97,21.15,20.0,48.32,1.82,3,metal_rack,protected,1
20.8,229.6,12.42,24.73,34.37,51.06,1.37,2,plastic_box,protected,0
9.63,229.77,14.15,25.08,26.92,37.89,9.39,1,plastic_box,protected,0
13.27,234.84,11.99,24.64,27.2,55.87,1.13,4,metal_rack,protected,0
23.99,236.3,18.79,23.02,22.24,56.67,2.02,3,cardboard_pallet,protected,0
12.91,237.57,17.62,23.31,26.5,60.25,8.25,4,metal_rack,protected,1
16.66,243.42,15.3,18.37,29.03,39.27,0.64,8,cardboard_pallet,protected,0
5.62,222.87,15.52,20.88,27.17,44.85,6.71,7,metal_rack,protected,0
7.58,237.51,21.86,25.4,35.69,50.74,2.24,4,plastic_box,protected,0
12.07,249.04,20.0,27.94,30.4,40.38,5.48,4,plastic_box,unprotected,0
8.78,244.34,19.07,27.34,21.98,40.89,1.55,3,plastic_box,unprotected,0
17.78,228.49,17.45,27.75,31.52,40.97,0.19,2,plastic_box,protected,0
28.15,228.89,19.64,22.9,29.74,37.21,3.96,3,metal_rack,unprotected,0
7.28,230.59,23.65,28.73,24.81,54.43,1.68,2,metal_rack,unprotected,0
21.9,253.05,25.79,23.95,30.62,48.26,3.31,5,plastic_box,unprotected,0
0.0,238.19,15.49,23.29,37.82,43.28,1.42,1,metal_rack,protected,0
14.01,229.09,19.79,23.76,27.64,41.01,2.07,6,metal_rack,unprotected,0
11.19,239.08,23.59,23.84,34.86,49.89,1.39,4,metal_rack,unprotected,0
6.46,237.66,21.26,23.7,38.01,44.97,4.5,1,plastic_box,protected,0
9.45,236.11,20.59,24.84,31.67,44.88,5.71,2,plastic_box,protected,0
3.68,228.78,19.4,22.26,39.64,41.82,16.73,5,cardboard_pallet,protected,0
7.8,236.37,21.29,24.76,35.12,50.48,2.74,5,plastic_box,protected,0
30.28,243.43,15.21,25.62,31.36,48.27,2.1,4,plastic_box,protected,0
10.21,221.89,15.35,24.12,29.74,43.38,0.48,2,cardboard_pallet,protected,0
17.52,231.77,20.95,25.51,33.86,55.35,4.98,7,plastic_box,protected,1
15.02,223.96,18.65,27.19,34.44,34.72,8.92,1,plastic_box,unprotected,1
7.1,238.47,20.88,26.03,30.21,39.73,1.8,2,metal_rack,protected,0
0.0,233.79,16.71,24.42,34.44,34.24,5.23,3,metal_rack,unprotected,0
0.0,239.23,15.33,24.76,29.42,43.03,3.24,4,plastic_box,unprotected,0
0.74,229.87,15.41,18.52,26.17,63.67,2.34,4,cardboard_pallet,unprotected,1
20.0,251.46,18.0,24.1,33.7,45.93,0.0,5,cardboard_pallet,protected,0
7.06,236.04,20.81,22.73,30.57,42.84,0.64,5,plastic_box,unprotected,1
13.2,241.84,11.64,25.23,34.61,62.73,0.0,2,plastic_box,unprotected,1
13.46,245.08,24.68,21.59,33.9,49.36,9.89,5,metal_rack,unprotected,0
6.9,218.87,15.04,24.98,30.33,63.23,11.97,1,plastic_box,unprotected,0
1.63,233.99,14.63,22.99,25.92,45.98,1.9,1,metal_rack,unprotected,0
16.01,236.5,12.27,22.77,35.4,31.71,1.37,1,cardboard_pallet,unprotected,1
15.08,238.83,16.48,28.67,25.84,62.52,12.61,2,metal_rack,unprotected,0
5.93,242.69,16.67,24.12,20.0,58.92,15.86,4,cardboard_pallet,unprotected,1
10.91,232.02,29.11,25.66,34.8,63.58,1.4,3,plastic_box,unprotected,0
14.71,238.77,21.38,21.05,34.97,53.52,1.36,4,metal_rack,unprotected,0
4.0,240.12,20.9,24.11,37.62,43.01,0.84,3,metal_rack,protected,0
13.94,240.31,11.47,22.81,24.9,65.78,6.21,4,metal_rack,protected,0
4.17,231.47,14.16,25.47,30.84,50.48,2.27,4,plastic_box,protected,0
21.71,228.07,11.26,24.99,35.6,49.74,1.43,1,plastic_box,protected,0
10.84,228.06,19.36,25.16,30.72,54.66,0.46,4,plastic_box,unprotected,0
1.21,224.02,18.25,22.03,30.14,64.63,0.06,1,metal_rack,protected,1
10.02,224.65,18.66,22.27,31.89,56.58,2.4,4,plastic_box,protected,0
15.17,225.59,20.4,29.64,30.06,50.74,10.04,5,metal_rack,protected,0
15.6,237.38,21.44,27.94,29.85,36.5,5.64,5,cardboard_pallet,protected,1
16.81,228.93,18.78,25.24,32.12,50.21,2.06,4,plastic_box,protected,0
10.69,237.93,17.1,24.81,25.47,50.96,1.96,4,plastic_box,protected,0
23.23,237.41,20.91,26.94,28.52,46.68,2.47,3,plastic_box,unprotected,0
4.7,228.61,9.88,21.31,32.13,47.48,1.34,2,plastic_box,protected,0
6.44,234.27,19.5,26.47,32.39,60.17,1.14,1,plastic_box,protected,0
4.3,247.28,18.99,26.45,23.19,50.23,0.0,3,plastic_box,unprotected,0
11.78,239.24,7.7,24.76,38.13,49.05,1.05,2,metal_rack,protected,0
8.72,231.7,15.5,22.51,25.9,52.8,0.9,1,metal_rack,protected,0
15.63,232.07,22.37,22.9,21.96,56.24,0.3,4,cardboard_pallet,protected,1
10.38,236.71,18.38,24.21,22.02,65.94,1.3,3,cardboard_pallet,unprotected,0
22.51,227.55,13.97,23.81,23.15,48.54,0.0,5,cardboard_pallet,protected,0
1.24,218.45,17.68,22.96,28.33,58.89,9.65,1,cardboard_pallet,protected,1
4.95,239.66,22.44,25.39,30.15,53.92,1.33,6,cardboard_pallet,protected,1
3.9,227.14,25.53,25.46,30.07,47.51,19.64,3,cardboard_pallet,protected,0
0.0,239.2,20.39,24.3,38.61,50.11,0.0,3,plastic_box,protected,0
16.19,237.92,19.61,28.68,28.99,44.95,0.0,4,metal_rack,unprotected,0
7.95,229.54,21.91,27.7,30.24,43.6,5.81,2,plastic_box,protected,0
17.59,240.32,24.19,25.54,35.84,41.75,0.28,2,metal_rack,protected,0
9.8,234.2,18.15,27.52,27.94,51.31,0.86,2,metal_rack,protected,0
0.0,235.07,15.66,24.96,31.46,56.72,1.55,4,plastic_box,unprotected,0
0.53,232.72,12.97,23.14,26.05,60.05,2.65,4,plastic_box,unprotected,0
11.04,231.12,23.05,25.68,34.64,47.43,3.69,1,plastic_box,protected,0
5.59,243.41,12.62,24.67,25.24,45.88,2.33,1,cardboard_pallet,protected,0
14.3,245.09,16.39,24.84,26.17,45.44,4.23,2,metal_rack,protected,0
1.61,234.65,16.58,25.99,31.53,50.08,0.69,2,plastic_box,unprotected,0
0.0,232.86,19.45,22.66,36.7,40.15,0.67,4,plastic_box,protected,1
6.16,244.37,18.5,25.67,20.0,51.14,3.2,2,cardboard_pallet,protected,0
6.12,237.34,11.68,22.92,26.66,50.85,3.76,2,plastic_box,protected,0
5.43,234.9,18.48,26.45,33.46,47.54,8.65,5,plastic_box,protected,0
15.11,240.54,20.01,24.53,26.06,44.26,10.26,2,metal_rack,unprotected,0
19.47,224.55,17.1,24.59,20.69,55.61,2.29,5,cardboard_pallet,protected,0
14.26,230.18,17.57,23.29,33.21,45.05,2.75,2,metal_rack,unprotected,0
8.81,229.21,19.3,18.53,30.16,60.45,0.83,6,metal_rack,protected,0
25.56,234.62,23.81,24.27,28.26,44.24,3.26,1,plastic_box,unprotected,0
9.5,231.32,14.69,31.44,32.76,60.91,0.76,2,metal_rack,protected,0
14.51,238.41,21.83,22.64,42.21,42.09,3.45,2,plastic_box,protected,0
25.13,234.01,15.85,23.96,24.46,45.4,9.8,4,cardboard_pallet,unprotected,1
18.03,239.69,13.38,26.92,25.3,41.18,1.94,3,plastic_box,protected,0
3.66,249.19,15.03,25.53,30.46,60.75,1.22,3,plastic_box,unprotected,0
15.22,227.38,18.48,23.88,27.59,64.87,6.22,3,plastic_box,unprotected,0
2.25,240.39,15.17,26.15,25.95,33.1,18.73,3,plastic_box,unprotected,0
5.43,222.93,17.45,25.88,25.32,70.6,0.65,2,plastic_box,protected,0
0.09,235.13,19.14,24.24,35.16,68.99,7.91,2,cardboard_pallet,protected,0
3.78,231.68,15.33,24.68,35.72,39.0,5.29,3,metal_rack,protected,0
19.79,233.66,21.19,21.29,26.18,57.13,1.99,1,cardboard_pallet,unprotected,1
10.12,229.64,8.99,21.02,32.18,31.99,2.86,2,metal_rack,protected,0
0.0,228.67,13.15,23.29,27.56,36.81,4.14,5,metal_rack,protected,0
21.5,232.9,22.97,22.16,35.13,76.19,0.0,1,plastic_box,unprotected,0
21.91,226.41,20.02,24.66,29.02,56.6,3.94,1,cardboard_pallet,unprotected,0
6.76,240.48,18.83,26.37,31.89,56.82,24.44,2,metal_rack,protected,0
7.71,233.29,10.7,27.17,22.93,41.9,1.4,1,plastic_box,protected,0
24.27,235.26,11.52,25.57,29.65,62.81,0.2,1,plastic_box,unprotected,0
14.83,228.3,13.98,26.37,28.79,30.0,0.64,1,plastic_box,unprotected,1
13.75,239.98,17.58,29.72,32.33,57.21,1.19,1,metal_rack,protected,0
22.47,232.99,21.28,30.7,35.61,56.49,0.0,3,metal_rack,unprotected,0
11.02,242.33,16.64,28.46,25.12,49.3,6.58,8,metal_rack,unprotected,1
13.61,230.01,14.37,27.87,28.96,47.97,2.01,4,plastic_box,protected,0
21.65,234.78,21.4,27.9,32.15,54.24,5.14,2,plastic_box,unprotected,0
5.2,236.99,19.02,23.14,32.62,55.18,2.42,3,metal_rack,protected,0
1.17,246.89,21.53,22.03,32.78,37.63,0.0,2,plastic_box,protected,0
13.29,240.58,19.18,24.13,32.69,40.01,5.82,1,metal_rack,unprotected,0
24.63,229.82,19.84,25.06,26.27,36.67,17.74,4,metal_rack,protected,0
0.0,229.47,17.14,26.89,36.12,36.94,0.0,1,metal_rack,unprotected,0
18.17,239.55,13.67,23.51,23.48,57.9,3.76,5,plastic_box,unprotected,0
8.22,224.52,15.54,23.86,39.72,62.61,6.29,1,metal_rack,unprotected,1
0.0,234.48,20.99,22.09,26.95,61.55,15.35,4,metal_rack,unprotected,1
14.02,243.85,10.39,22.49,28.87,57.55,0.44,2,metal_rack,protected,0
7.56,229.52,18.7,25.82,34.69,49.86,1.97,1,plastic_box,unprotected,1
13.76,242.03,23.12,26.92,30.16,56.43,4.84,1,cardboard_pallet,protected,0
7.65,247.35,20.12,26.79,20.0,64.79,4.24,6,metal_rack,unprotected,0
0.0,233.81,20.6,24.21,29.95,56.78,0.45,2,metal_rack,protected,0
13.69,237.66,22.85,25.08,25.53,54.01,0.76,5,plastic_box,unprotected,0
7.13,246.43,18.63,25.48,32.55,65.0,1.33,7,plastic_box,unprotected,0
4.85,222.08,16.28,26.68,34.88,61.68,1.33,2,metal_rack,protected,0
2.34,232.93,11.21,25.56,26.92,64.99,0.0,3,metal_rack,unprotected,0
0.0,229.08,23.45,23.79,35.83,50.64,17.21,4,plastic_box,unprotected,1
12.7,229.47,15.2,23.24,29.89,60.71,4.56,2,plastic_box,protected,0
23.68,241.29,15.67,23.05,35.21,34.05,15.69,3,cardboard_pallet,protected,0
20.95,234.43,16.65,21.78,26.76,42.34,2.15,3,plastic_box,protected,0
6.67,239.74,22.05,26.08,29.21,50.51,6.44,5,cardboard_pallet,protected,1
0.36,240.95,18.03,25.47,32.72,50.64,1.66,4,cardboard_pallet,unprotected,1
8.03,232.35,13.6,21.86,32.82,52.94,2.05,8,cardboard_pallet,unprotected,1
9.88,231.37,19.05,27.84,26.52,52.71,1.92,4,metal_rack,protected,0
1.26,231.88,23.17,21.02,33.95,56.21,2.61,3,metal_rack,protected,0
7.87,235.15,19.52,26.19,26.57,45.38,6.72,3,plastic_box,protected,0
9.39,232.33,13.49,26.09,28.25,53.05,0.78,3,metal_rack,protected,0
3.29,241.16,18.83,27.14,26.62,39.72,0.2,6,cardboard_pallet,unprotected,0
0.0,227.01,14.7,24.5,33.75,43.27,7.24,4,metal_rack,protected,1
13.16,231.92,10.69,25.91,31.3,41.05,0.63,6,cardboard_pallet,protected,1
10.77,227.68,11.77,23.6,33.41,42.26,2.08,4,plastic_box,protected,0
3.03,233.48,18.6,25.42,27.28,47.43,8.25,1,metal_rack,protected,0
24.21,244.89,22.09,26.69,25.88,48.12,0.31,3,metal_rack,protected,0
0.3,232.97,12.71,25.83,27.12,43.66,4.24,2,metal_rack,protected,0
10.41,235.4,18.75,25.88,35.46,51.25,5.74,7,metal_rack,protected,0
18.0,240.84,17.26,23.16,20.51,39.27,1.19,1,cardboard_pallet,unprotected,0
10.16,235.89,15.53,24.09,24.69,45.97,0.0,3,metal_rack,protected,0
20.52,236.85,15.02,22.05,22.18,49.09,16.81,1,metal_rack,protected,0
0.0,229.91,16.78,23.06,28.36,68.99,2.36,3,cardboard_pallet,unprotected,0
13.27,234.77,19.72,28.08,30.64,47.48,2.41,1,metal_rack,unprotected,1
14.36,240.17,16.57,22.1,28.71,68.62,1.11,3,metal_rack,protected,0
5.25,231.67,16.25,24.88,21.0,36.43,7.29,2,metal_rack,protected,0
12.46,231.55,20.89,28.92,20.0,51.76,0.47,3,metal_rack,unprotected,0
8.82,238.64,17.77,25.49,24.5,53.09,2.17,4,plastic_box,protected,0
1.52,236.8,21.13,24.5,34.96,42.22,0.54,4,plastic_box,protected,0
4.03,238.73,16.57,25.08,32.0,49.62,1.42,1,plastic_box,unprotected,0
0.73,231.26,11.02,25.56,25.81,67.08,0.46,4,metal_rack,unprotected,0
14.38,226.05,12.63,23.3,29.52,37.2,2.81,4,plastic_box,unprotected,0
11.98,227.33,21.46,23.26,26.85,40.33,0.35,1,metal_rack,protected,1
21.72,240.15,17.27,26.56,25.85,49.78,1.38,6,plastic_box,protected,0
21.44,230.12,19.95,22.47,26.94,44.29,0.31,2,plastic_box,protected,0
0.0,236.44,15.98,24.37,29.71,59.58,0.76,5,plastic_box,protected,0
13.16,238.79,14.06,28.0,32.29,54.39,1.53,4,plastic_box,protected,0
3.27,233.99,14.86,26.15,28.81,47.56,0.78,6,metal_rack,protected,0
2.69,234.12,15.99,22.8,34.1,46.26,0.0,2,metal_rack,protected,0
9.81,232.83,10.85,31.66,37.03,40.53,4.6,4,plastic_box,unprotected,1
26.98,240.46,13.61,25.66,28.98,51.07,11.26,2,metal_rack,unprotected,1
13.24,221.55,11.08,22.59,30.68,31.31,5.17,3,plastic_box,unprotected,0
0.1,245.08,27.42,24.98,28.08,66.55,3.06,1,cardboard_pallet,unprotected,0
4.55,227.55,19.8,27.3,35.35,46.74,0.74,9,metal_rack,protected,0
11.45,236.32,20.33,23.56,38.89,33.41,7.33,2,metal_rack,protected,0
8.87,232.01,13.53,26.08,27.81,51.81,0.18,3,metal_rack,protected,0
13.49,236.54,18.21,26.57,34.03,47.36,3.83,1,plastic_box,unprotected,0
23.86,245.67,14.14,29.33,35.29,42.01,2.0,4,metal_rack,protected,0
1.13,232.21,15.83,26.57,25.7,50.17,5.72,6,metal_rack,protected,1
12.04,237.21,19.54,26.56,32.45,46.57,4.02,3,plastic_box,unprotected,0
8.25,245.77,18.35,27.69,30.93,40.82,11.47,4,metal_rack,protected,0
0.0,244.72,18.77,24.95,31.0,50.31,4.42,6,metal_rack,protected,0
14.47,226.58,17.15,26.63,29.47,43.73,9.37,3,metal_rack,unprotected,0
4.03,228.12,17.4,21.99,36.3,46.87,13.3,2,metal_rack,unprotected,1
16.5,222.39,20.38,23.4,34.62,53.62,6.5,3,plastic_box,unprotected,0
4.52,233.4,19.46,29.04,34.11,70.2,3.99,5,metal_rack,protected,0
21.7,241.97,17.65,23.88,24.17,46.02,0.78,5,metal_rack,unprotected,1
10.08,247.51,16.6,19.45,24.88,52.86,0.31,1,plastic_box,protected,0
11.0,235.09,16.73,21.95,33.4,56.1,0.99,3,metal_rack,protected,0
5.15,247.99,12.31,20.66,29.83,45.01,3.49,3,plastic_box,unprotected,0
15.4,235.23,17.78,26.92,30.82,51.13,2.99,3,metal_rack,unprotected,0
1.57,230.59,18.24,25.07,27.62,48.47,4.17,2,metal_rack,unprotected,0
5.07,242.24,16.21,26.4,24.87,36.22,0.0,2,plastic_box,unprotected,1
18.15,226.73,20.72,25.71,32.82,59.66,4.58,6,plastic_box,unprotected,1
11.19,234.55,25.9,23.85,29.63,31.28,6.25,4,metal_rack,protected,0
5.8,230.94,7.96,25.74,23.1,62.36,1.81,2,plastic_box,protected,0
8.0,233.32,20.28,22.73,27.25,63.42,7.28,6,metal_rack,protected,0
16.51,234.76,24.23,24.5,26.47,37.21,1.86,1,metal_rack,unprotected,0
0.0,239.24,20.39,28.99,33.59,53.76,0.87,5,plastic_box,protected,1
6.29,232.47,13.25,24.98,33.71,44.98,0.42,2,plastic_box,unprotected,0
10.1,243.31,12.97,26.58,29.28,48.04,1.08,1,metal_rack,protected,0
18.54,233.52,12.46,27.79,32.11,43.75,0.65,7,metal_rack,unprotected,0
5.67,245.24,19.25,26.43,30.11,66.01,1.83,5,metal_rack,protected,0
9.95,232.18,12.92,25.67,27.14,50.58,4.08,3,metal_rack,unprotected,0
1.34,233.79,13.34,26.6,34.14,42.8,2.68,8,cardboard_pallet,protected,0
5.96,234.49,21.93,24.21,36.08,74.1,0.42,2,cardboard_pallet,unprotected,0
8.53,229.9,16.86,28.92,33.31,39.68,1.49,3,cardboard_pallet,protected,0
0.0,236.09,14.24,22.5,23.82,52.28,3.59,3,cardboard_pallet,protected,0
15.33,241.36,18.05,23.54,33.73,58.06,6.23,3,metal_rack,protected,0
7.89,223.3,15.5,24.33,23.43,51.68,1.01,3,metal_rack,protected,0
10.55,232.07,18.27,22.5,24.46,47.92,0.0,1,plastic_box,protected,0
11.65,238.5,16.82,25.49,33.95,46.06,15.55,1,plastic_box,unprotected,0
15.69,237.25,19.2,27.42,29.15,51.46,2.29,4,metal_rack,unprotected,1
9.74,238.4,19.28,24.79,33.96,57.23,0.33,2,metal_rack,unprotected,1
18.23,234.48,17.97,24.06,33.31,38.53,1.3,5,metal_rack,protected,1
11.18,233.34,19.62,25.42,31.11,56.46,1.09,1,metal_rack,protected,0
0.0,244.92,22.96,24.95,34.59,35.82,0.82,8,plastic_box,unprotected,0
13.02,233.38,13.43,26.38,33.48,46.73,4.51,1,plastic_box,unprotected,0
23.19,232.22,16.73,25.41,43.44,64.77,1.01,1,plastic_box,unprotected,0
16.78,231.76,20.44,25.56,25.07,44.54,0.0,3,cardboard_pallet,protected,0
11.54,225.94,17.79,22.31,29.85,45.34,1.02,2,plastic_box,unprotected,0
9.15,220.43,21.73,24.56,24.59,49.62,8.96,1,plastic_box,protected,0
3.84,249.27,18.25,29.11,33.56,60.25,3.0,2,plastic_box,protected,0
5.44,237.98,19.11,27.86,33.75,45.26,0.0,1,metal_rack,protected,1
4.41,235.17,17.65,26.68,30.19,62.98,2.41,3,metal_rack,protected,1
5.72,222.26,13.89,26.37,25.22,47.75,1.32,2,metal_rack,unprotected,0
0.0,239.36,24.82,26.88,21.74,48.06,0.44,6,plastic_box,unprotected,0
17.25,243.19,17.54,25.26,25.98,40.23,0.08,5,plastic_box,protected,0
21.51,239.56,22.02,24.98,27.26,65.2,0.0,1,plastic_box,protected,0
15.87,216.24,15.92,21.63,28.86,65.88,4.37,3,plastic_box,protected,0
10.87,233.44,14.62,28.82,34.99,40.73,9.26,4,metal_rack,protected,1
8.47,233.77,19.34,25.13,29.05,63.76,0.18,1,metal_rack,unprotected,0
10.92,230.76,18.71,24.14,36.75,45.82,0.93,3,plastic_box,protected,0
2.4,222.91,19.38,23.77,30.22,51.43,2.13,1,plastic_box,protected,0
0.0,233.57,22.42,25.29,33.79,44.82,0.24,4,plastic_box,unprotected,0
13.27,226.88,20.68,25.91,29.73,39.42,4.74,4,plastic_box,protected,0
0.0,238.72,16.36,25.71,26.58,51.19,15.02,2,metal_rack,protected,1
14.06,235.59,18.49,22.54,29.82,51.55,1.73,1,plastic_box,unprotected,1
4.95,239.73,17.49,20.44,41.58,55.34,0.0,3,cardboard_pallet,protected,0
21.89,227.29,16.69,18.39,33.2,35.95,0.0,1,cardboard_pallet,protected,0
0.91,243.82,23.04,25.62,33.72,41.6,0.71,8,plastic_box,unprotected,0
18.35,234.92,16.47,21.61,31.67,40.63,1.35,2,cardboard_pallet,protected,0
3.06,233.89,17.37,26.85,29.69,65.11,1.68,2,metal_rack,protected,1
28.38,233.25,15.94,26.03,25.17,46.86,3.57,3,metal_rack,unprotected,0
6.31,233.68,22.55,27.42,32.05,71.98,2.73,2,metal_rack,protected,0
0.0,233.24,19.74,21.15,30.54,62.16,19.68,4,plastic_box,protected,0
26.89,235.56,12.65,31.28,27.28,51.77,0.83,2,plastic_box,unprotected,0
0.0,228.21,18.65,27.49,28.24,61.24,18.3,2,metal_rack,protected,0
0.0,233.34,18.9,21.02,30.15,51.84,5.64,3,cardboard_pallet,unprotected,0
9.92,230.19,15.59,25.9,27.96,39.03,9.34,1,plastic_box,protected,0
7.14,224.09,19.83,23.55,32.16,55.52,4.23,2,metal_rack,unprotected,0
5.4,232.87,19.04,26.4,28.99,49.31,2.57,1,metal_rack,unprotected,0
7.79,230.21,16.32,22.33,28.79,52.29,5.39,3,cardboard_pallet,protected,0
13.52,239.02,17.48,28.95,26.82,58.65,1.53,1,cardboard_pallet,protected,1
5.6,239.21,19.69,25.86,26.54,44.91,0.35,2,plastic_box,protected,0
15.2,242.78,19.07,23.17,22.83,42.32,4.01,4,plastic_box,unprotected,0
15.14,225.1,21.43,26.84,27.53,58.19,1.66,3,cardboard_pallet,unprotected,0
0.3,230.85,24.34,29.8,29.85,48.72,3.35,3,plastic_box,unprotected,0
4.4,241.51,15.56,27.92,23.84,71.18,0.14,3,cardboard_pallet,protected,1
8.83,237.47,13.4,25.22,30.39,42.46,0.83,1,metal_rack,unprotected,0
